retriever,dataset,system,metric,mean,std,min,max,n_seeds,seeds,seed_13,seed_21,seed_42,seed_87,seed_100
hybrid_spladepp_medcpt,medmcqa,hybrid,recall@100,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,hybrid,recall@50,0.743424,0.000000,0.743424,0.743424,5,13 21 42 87 100,0.743424,0.743424,0.743424,0.743424,0.743424
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,ndcg@10,0.557271,0.000000,0.557271,0.557271,5,13 21 42 87 100,0.557271,0.557271,0.557271,0.557271,0.557271
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,best_alpha_mean,0.195312,0.000000,0.195312,0.195312,5,13 21 42 87 100,0.195312,0.195312,0.195312,0.195312,0.195312
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,best_alpha_std,0.297031,0.000000,0.297031,0.297031,5,13 21 42 87 100,0.297031,0.297031,0.297031,0.297031,0.297031
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,invariant_fraction,0.283956,0.000000,0.283956,0.283956,5,13 21 42 87 100,0.283956,0.283956,0.283956,0.283956,0.283956
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,ndcg@10_gold_in_pool,0.635206,0.000000,0.635206,0.635206,5,13 21 42 87 100,0.635206,0.635206,0.635206,0.635206,0.635206
hybrid_spladepp_medcpt,medmcqa,oracle_alpha,tie_fraction,0.600382,0.000000,0.600382,0.600382,5,13 21 42 87 100,0.600382,0.600382,0.600382,0.600382,0.600382
hybrid_spladepp_medcpt,medmcqa,oracle_rerank,ndcg@10,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,pool,recall,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,rrf,ndcg@5,0.387611,0.000000,0.387611,0.387611,5,13 21 42 87 100,0.387611,0.387611,0.387611,0.387611,0.387611
hybrid_spladepp_medcpt,medmcqa,rrf,ndcg@10,0.429393,0.000000,0.429393,0.429393,5,13 21 42 87 100,0.429393,0.429393,0.429393,0.429393,0.429393
hybrid_spladepp_medcpt,medmcqa,rrf,ndcg@20,0.456720,0.000000,0.456720,0.456720,5,13 21 42 87 100,0.456720,0.456720,0.456720,0.456720,0.456720
hybrid_spladepp_medcpt,medmcqa,rrf,mrr,0.369229,0.000000,0.369229,0.369229,5,13 21 42 87 100,0.369229,0.369229,0.369229,0.369229,0.369229
hybrid_spladepp_medcpt,medmcqa,rrf,mrr@10,0.369229,0.000000,0.369229,0.369229,5,13 21 42 87 100,0.369229,0.369229,0.369229,0.369229,0.369229
hybrid_spladepp_medcpt,medmcqa,rrf,recall@5,0.528072,0.000000,0.528072,0.528072,5,13 21 42 87 100,0.528072,0.528072,0.528072,0.528072,0.528072
hybrid_spladepp_medcpt,medmcqa,rrf,recall@10,0.656851,0.000000,0.656851,0.656851,5,13 21 42 87 100,0.656851,0.656851,0.656851,0.656851,0.656851
hybrid_spladepp_medcpt,medmcqa,rrf,recall@20,0.764232,0.000000,0.764232,0.764232,5,13 21 42 87 100,0.764232,0.764232,0.764232,0.764232,0.764232
hybrid_spladepp_medcpt,medmcqa,rrf,hit@5,0.528072,0.000000,0.528072,0.528072,5,13 21 42 87 100,0.528072,0.528072,0.528072,0.528072,0.528072
hybrid_spladepp_medcpt,medmcqa,rrf,hit@10,0.656851,0.000000,0.656851,0.656851,5,13 21 42 87 100,0.656851,0.656851,0.656851,0.656851,0.656851
hybrid_spladepp_medcpt,medmcqa,rrf,hit@20,0.764232,0.000000,0.764232,0.764232,5,13 21 42 87 100,0.764232,0.764232,0.764232,0.764232,0.764232
hybrid_spladepp_medcpt,medmcqa,rrf,hit@50,0.842560,0.000000,0.842560,0.842560,5,13 21 42 87 100,0.842560,0.842560,0.842560,0.842560,0.842560
hybrid_spladepp_medcpt,medmcqa,rrf,ndcg@100,0.478276,0.000000,0.478276,0.478276,5,13 21 42 87 100,0.478276,0.478276,0.478276,0.478276,0.478276
hybrid_spladepp_medcpt,medmcqa,rrf,ndcg@50,0.472526,0.000000,0.472526,0.472526,5,13 21 42 87 100,0.472526,0.472526,0.472526,0.472526,0.472526
hybrid_spladepp_medcpt,medmcqa,rrf,recall@100,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,rrf,recall@50,0.842560,0.000000,0.842560,0.842560,5,13 21 42 87 100,0.842560,0.842560,0.842560,0.842560,0.842560
hybrid_spladepp_medcpt,medmcqa,sparse,ndcg@5,0.430766,0.000000,0.430766,0.430766,5,13 21 42 87 100,0.430766,0.430766,0.430766,0.430766,0.430766
hybrid_spladepp_medcpt,medmcqa,sparse,ndcg@10,0.465832,0.000000,0.465832,0.465832,5,13 21 42 87 100,0.465832,0.465832,0.465832,0.465832,0.465832
hybrid_spladepp_medcpt,medmcqa,sparse,ndcg@20,0.486514,0.000000,0.486514,0.486514,5,13 21 42 87 100,0.486514,0.486514,0.486514,0.486514,0.486514
hybrid_spladepp_medcpt,medmcqa,sparse,mrr,0.411052,0.000000,0.411052,0.411052,5,13 21 42 87 100,0.411052,0.411052,0.411052,0.411052,0.411052
hybrid_spladepp_medcpt,medmcqa,sparse,mrr@10,0.411052,0.000000,0.411052,0.411052,5,13 21 42 87 100,0.411052,0.411052,0.411052,0.411052,0.411052
hybrid_spladepp_medcpt,medmcqa,sparse,recall@5,0.560856,0.000000,0.560856,0.560856,5,13 21 42 87 100,0.560856,0.560856,0.560856,0.560856,0.560856
hybrid_spladepp_medcpt,medmcqa,sparse,recall@10,0.668826,0.000000,0.668826,0.668826,5,13 21 42 87 100,0.668826,0.668826,0.668826,0.668826,0.668826
hybrid_spladepp_medcpt,medmcqa,sparse,recall@20,0.749902,0.000000,0.749902,0.749902,5,13 21 42 87 100,0.749902,0.749902,0.749902,0.749902,0.749902
hybrid_spladepp_medcpt,medmcqa,sparse,hit@5,0.560856,0.000000,0.560856,0.560856,5,13 21 42 87 100,0.560856,0.560856,0.560856,0.560856,0.560856
hybrid_spladepp_medcpt,medmcqa,sparse,hit@10,0.668826,0.000000,0.668826,0.668826,5,13 21 42 87 100,0.668826,0.668826,0.668826,0.668826,0.668826
hybrid_spladepp_medcpt,medmcqa,sparse,hit@20,0.749902,0.000000,0.749902,0.749902,5,13 21 42 87 100,0.749902,0.749902,0.749902,0.749902,0.749902
hybrid_spladepp_medcpt,medmcqa,sparse,hit@50,0.823910,0.000000,0.823910,0.823910,5,13 21 42 87 100,0.823910,0.823910,0.823910,0.823910,0.823910
hybrid_spladepp_medcpt,medmcqa,sparse,ndcg@100,0.510062,0.000000,0.510062,0.510062,5,13 21 42 87 100,0.510062,0.510062,0.510062,0.510062,0.510062
hybrid_spladepp_medcpt,medmcqa,sparse,ndcg@50,0.501387,0.000000,0.501387,0.501387,5,13 21 42 87 100,0.501387,0.501387,0.501387,0.501387,0.501387
hybrid_spladepp_medcpt,medmcqa,sparse,recall@100,0.877307,0.000000,0.877307,0.877307,5,13 21 42 87 100,0.877307,0.877307,0.877307,0.877307,0.877307
hybrid_spladepp_medcpt,medmcqa,sparse,recall@50,0.823910,0.000000,0.823910,0.823910,5,13 21 42 87 100,0.823910,0.823910,0.823910,0.823910,0.823910
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,ndcg@5,0.710255,0.000000,0.710255,0.710255,5,13 21 42 87 100,0.710255,0.710255,0.710255,0.710255,0.710255
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,ndcg@10,0.751685,0.000000,0.751685,0.751685,5,13 21 42 87 100,0.751685,0.751685,0.751685,0.751685,0.751685
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,ndcg@20,0.776924,0.000000,0.776924,0.776924,5,13 21 42 87 100,0.776924,0.776924,0.776924,0.776924,0.776924
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,mrr,0.864152,0.000000,0.864152,0.864152,5,13 21 42 87 100,0.864152,0.864152,0.864152,0.864152,0.864152
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,mrr@10,0.864152,0.000000,0.864152,0.864152,5,13 21 42 87 100,0.864152,0.864152,0.864152,0.864152,0.864152
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,recall@5,0.710735,0.000000,0.710735,0.710735,5,13 21 42 87 100,0.710735,0.710735,0.710735,0.710735,0.710735
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,recall@10,0.803911,0.000000,0.803911,0.803911,5,13 21 42 87 100,0.803911,0.803911,0.803911,0.803911,0.803911
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,recall@20,0.877358,0.000000,0.877358,0.877358,5,13 21 42 87 100,0.877358,0.877358,0.877358,0.877358,0.877358
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,hit@5,0.942090,0.000000,0.942090,0.942090,5,13 21 42 87 100,0.942090,0.942090,0.942090,0.942090,0.942090
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,hit@10,0.966462,0.000000,0.966462,0.966462,5,13 21 42 87 100,0.966462,0.966462,0.966462,0.966462,0.966462
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,hit@20,0.982435,0.000000,0.982435,0.982435,5,13 21 42 87 100,0.982435,0.982435,0.982435,0.982435,0.982435
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,hit@50,0.992370,0.000000,0.992370,0.992370,5,13 21 42 87 100,0.992370,0.992370,0.992370,0.992370,0.992370
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,ndcg@100,0.806945,0.000000,0.806945,0.806945,5,13 21 42 87 100,0.806945,0.806945,0.806945,0.806945,0.806945
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,ndcg@50,0.798392,0.000000,0.798392,0.798392,5,13 21 42 87 100,0.798392,0.798392,0.798392,0.798392,0.798392
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,recall@100,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,dense,recall@50,0.956989,0.000000,0.956989,0.956989,5,13 21 42 87 100,0.956989,0.956989,0.956989,0.956989,0.956989
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,ndcg@5,0.764917,0.000734,0.764360,0.765791,5,13 21 42 87 100,0.764360,0.765647,0.764376,0.764410,0.765791
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,ndcg@10,0.803295,0.000780,0.802396,0.804290,5,13 21 42 87 100,0.802396,0.803910,0.802987,0.802894,0.804290
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,ndcg@20,0.826120,0.000664,0.825546,0.826947,5,13 21 42 87 100,0.825664,0.826947,0.825710,0.825546,0.826733
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,mrr,0.921649,0.001093,0.920055,0.922832,5,13 21 42 87 100,0.921633,0.922474,0.921253,0.920055,0.922832
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,mrr@10,0.921649,0.001093,0.920055,0.922832,5,13 21 42 87 100,0.921633,0.922474,0.921253,0.920055,0.922832
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,recall@5,0.756237,0.000916,0.755134,0.757224,5,13 21 42 87 100,0.755134,0.757224,0.755699,0.755988,0.757139
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,recall@10,0.842418,0.001115,0.840569,0.843462,5,13 21 42 87 100,0.840569,0.843095,0.842488,0.842475,0.843462
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,recall@20,0.908433,0.000782,0.907917,0.909798,5,13 21 42 87 100,0.907917,0.909798,0.908043,0.908034,0.908373
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,hit@5,0.973169,0.000881,0.972445,0.974311,5,13 21 42 87 100,0.972664,0.973927,0.972445,0.972500,0.974311
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,hit@10,0.985289,0.000474,0.984740,0.986003,5,13 21 42 87 100,0.985399,0.985015,0.985289,0.984740,0.986003
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,hit@20,0.991525,0.000200,0.991327,0.991766,5,13 21 42 87 100,0.991437,0.991766,0.991711,0.991382,0.991327
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,hit@50,0.995927,0.000106,0.995773,0.996048,5,13 21 42 87 100,0.996048,0.995993,0.995883,0.995938,0.995773
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,ndcg@100,0.849131,0.000514,0.848634,0.849761,5,13 21 42 87 100,0.848819,0.849606,0.848836,0.848634,0.849761
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,ndcg@50,0.844228,0.000569,0.843604,0.844874,5,13 21 42 87 100,0.843911,0.844874,0.843962,0.843604,0.844789
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,recall@100,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,gardian,recall@50,0.975332,0.000470,0.974839,0.976078,5,13 21 42 87 100,0.975297,0.976078,0.975395,0.974839,0.975049
hybrid_spladepp_medcpt,pubmedqa_artificial,global_alpha,alpha_sparse,0.390000,0.000000,0.390000,0.390000,5,13 21 42 87 100,0.390000,0.390000,0.390000,0.390000,0.390000
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,ndcg@5,0.719892,0.000000,0.719892,0.719892,5,13 21 42 87 100,0.719892,0.719892,0.719892,0.719892,0.719892
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,ndcg@10,0.759379,0.000000,0.759379,0.759379,5,13 21 42 87 100,0.759379,0.759379,0.759379,0.759379,0.759379
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,ndcg@20,0.792910,0.000000,0.792910,0.792910,5,13 21 42 87 100,0.792910,0.792910,0.792910,0.792910,0.792910
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,mrr,0.905437,0.000000,0.905437,0.905437,5,13 21 42 87 100,0.905437,0.905437,0.905437,0.905437,0.905437
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,mrr@10,0.905437,0.000000,0.905437,0.905437,5,13 21 42 87 100,0.905437,0.905437,0.905437,0.905437,0.905437
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,recall@5,0.700989,0.000000,0.700989,0.700989,5,13 21 42 87 100,0.700989,0.700989,0.700989,0.700989,0.700989
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,recall@10,0.790391,0.000000,0.790391,0.790391,5,13 21 42 87 100,0.790391,0.790391,0.790391,0.790391,0.790391
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,recall@20,0.886759,0.000000,0.886759,0.886759,5,13 21 42 87 100,0.886759,0.886759,0.886759,0.886759,0.886759
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,hit@5,0.960808,0.000000,0.960808,0.960808,5,13 21 42 87 100,0.960808,0.960808,0.960808,0.960808,0.960808
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,hit@10,0.976836,0.000000,0.976836,0.976836,5,13 21 42 87 100,0.976836,0.976836,0.976836,0.976836,0.976836
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,hit@20,0.987320,0.000000,0.987320,0.987320,5,13 21 42 87 100,0.987320,0.987320,0.987320,0.987320,0.987320
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,hit@50,0.992370,0.000000,0.992370,0.992370,5,13 21 42 87 100,0.992370,0.992370,0.992370,0.992370,0.992370
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,ndcg@100,0.821258,0.000000,0.821258,0.821258,5,13 21 42 87 100,0.821258,0.821258,0.821258,0.821258,0.821258
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,ndcg@50,0.812149,0.000000,0.812149,0.812149,5,13 21 42 87 100,0.812149,0.812149,0.812149,0.812149,0.812149
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,recall@100,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,hybrid,recall@50,0.956989,0.000000,0.956989,0.956989,5,13 21 42 87 100,0.956989,0.956989,0.956989,0.956989,0.956989
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,ndcg@10,0.846003,0.000000,0.846003,0.846003,5,13 21 42 87 100,0.846003,0.846003,0.846003,0.846003,0.846003
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,best_alpha_mean,0.106386,0.000000,0.106386,0.106386,5,13 21 42 87 100,0.106386,0.106386,0.106386,0.106386,0.106386
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,best_alpha_std,0.229738,0.000000,0.229738,0.229738,5,13 21 42 87 100,0.229738,0.229738,0.229738,0.229738,0.229738
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,invariant_fraction,0.180207,0.000000,0.180207,0.180207,5,13 21 42 87 100,0.180207,0.180207,0.180207,0.180207,0.180207
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,ndcg@10_gold_in_pool,0.848332,0.000000,0.848332,0.848332,5,13 21 42 87 100,0.848332,0.848332,0.848332,0.848332,0.848332
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_alpha,tie_fraction,0.431035,0.000000,0.431035,0.431035,5,13 21 42 87 100,0.431035,0.431035,0.431035,0.431035,0.431035
hybrid_spladepp_medcpt,pubmedqa_artificial,oracle_rerank,ndcg@10,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,pool,recall,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,ndcg@5,0.708427,0.000000,0.708427,0.708427,5,13 21 42 87 100,0.708427,0.708427,0.708427,0.708427,0.708427
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,ndcg@10,0.754316,0.000000,0.754316,0.754316,5,13 21 42 87 100,0.754316,0.754316,0.754316,0.754316,0.754316
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,ndcg@20,0.786313,0.000000,0.786313,0.786313,5,13 21 42 87 100,0.786313,0.786313,0.786313,0.786313,0.786313
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,mrr,0.895326,0.000000,0.895326,0.895326,5,13 21 42 87 100,0.895326,0.895326,0.895326,0.895326,0.895326
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,mrr@10,0.895326,0.000000,0.895326,0.895326,5,13 21 42 87 100,0.895326,0.895326,0.895326,0.895326,0.895326
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,recall@5,0.693710,0.000000,0.693710,0.693710,5,13 21 42 87 100,0.693710,0.693710,0.693710,0.693710,0.693710
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,recall@10,0.797444,0.000000,0.797444,0.797444,5,13 21 42 87 100,0.797444,0.797444,0.797444,0.797444,0.797444
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,recall@20,0.889283,0.000000,0.889283,0.889283,5,13 21 42 87 100,0.889283,0.889283,0.889283,0.889283,0.889283
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,hit@5,0.958832,0.000000,0.958832,0.958832,5,13 21 42 87 100,0.958832,0.958832,0.958832,0.958832,0.958832
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,hit@10,0.979526,0.000000,0.979526,0.979526,5,13 21 42 87 100,0.979526,0.979526,0.979526,0.979526,0.979526
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,hit@20,0.990394,0.000000,0.990394,0.990394,5,13 21 42 87 100,0.990394,0.990394,0.990394,0.990394,0.990394
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,hit@50,0.995554,0.000000,0.995554,0.995554,5,13 21 42 87 100,0.995554,0.995554,0.995554,0.995554,0.995554
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,ndcg@100,0.813788,0.000000,0.813788,0.813788,5,13 21 42 87 100,0.813788,0.813788,0.813788,0.813788,0.813788
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,ndcg@50,0.805470,0.000000,0.805470,0.805470,5,13 21 42 87 100,0.805470,0.805470,0.805470,0.805470,0.805470
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,recall@100,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,rrf,recall@50,0.959769,0.000000,0.959769,0.959769,5,13 21 42 87 100,0.959769,0.959769,0.959769,0.959769,0.959769
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,ndcg@5,0.631896,0.000000,0.631896,0.631896,5,13 21 42 87 100,0.631896,0.631896,0.631896,0.631896,0.631896
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,ndcg@10,0.662160,0.000000,0.662160,0.662160,5,13 21 42 87 100,0.662160,0.662160,0.662160,0.662160,0.662160
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,ndcg@20,0.682424,0.000000,0.682424,0.682424,5,13 21 42 87 100,0.682424,0.682424,0.682424,0.682424,0.682424
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,mrr,0.856426,0.000000,0.856426,0.856426,5,13 21 42 87 100,0.856426,0.856426,0.856426,0.856426,0.856426
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,mrr@10,0.856426,0.000000,0.856426,0.856426,5,13 21 42 87 100,0.856426,0.856426,0.856426,0.856426,0.856426
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,recall@5,0.604193,0.000000,0.604193,0.604193,5,13 21 42 87 100,0.604193,0.604193,0.604193,0.604193,0.604193
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,recall@10,0.672625,0.000000,0.672625,0.672625,5,13 21 42 87 100,0.672625,0.672625,0.672625,0.672625,0.672625
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,recall@20,0.731332,0.000000,0.731332,0.731332,5,13 21 42 87 100,0.731332,0.731332,0.731332,0.731332,0.731332
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,hit@5,0.928093,0.000000,0.928093,0.928093,5,13 21 42 87 100,0.928093,0.928093,0.928093,0.928093,0.928093
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,hit@10,0.953288,0.000000,0.953288,0.953288,5,13 21 42 87 100,0.953288,0.953288,0.953288,0.953288,0.953288
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,hit@20,0.969206,0.000000,0.969206,0.969206,5,13 21 42 87 100,0.969206,0.969206,0.969206,0.969206,0.969206
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,hit@50,0.983917,0.000000,0.983917,0.983917,5,13 21 42 87 100,0.983917,0.983917,0.983917,0.983917,0.983917
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,ndcg@100,0.743923,0.000000,0.743923,0.743923,5,13 21 42 87 100,0.743923,0.743923,0.743923,0.743923,0.743923
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,ndcg@50,0.702866,0.000000,0.702866,0.702866,5,13 21 42 87 100,0.702866,0.702866,0.702866,0.702866,0.702866
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,recall@100,0.997255,0.000000,0.997255,0.997255,5,13 21 42 87 100,0.997255,0.997255,0.997255,0.997255,0.997255
hybrid_spladepp_medcpt,pubmedqa_artificial,sparse,recall@50,0.806804,0.000000,0.806804,0.806804,5,13 21 42 87 100,0.806804,0.806804,0.806804,0.806804,0.806804
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,ndcg@5,0.886578,0.000000,0.886578,0.886578,5,13 21 42 87 100,0.886578,0.886578,0.886578,0.886578,0.886578
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,ndcg@10,0.913300,0.000000,0.913300,0.913300,5,13 21 42 87 100,0.913300,0.913300,0.913300,0.913300,0.913300
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,ndcg@20,0.927147,0.000000,0.927147,0.927147,5,13 21 42 87 100,0.927147,0.927147,0.927147,0.927147,0.927147
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,mrr,0.982220,0.000000,0.982220,0.982220,5,13 21 42 87 100,0.982220,0.982220,0.982220,0.982220,0.982220
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,mrr@10,0.982220,0.000000,0.982220,0.982220,5,13 21 42 87 100,0.982220,0.982220,0.982220,0.982220,0.982220
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,recall@5,0.869705,0.000000,0.869705,0.869705,5,13 21 42 87 100,0.869705,0.869705,0.869705,0.869705,0.869705
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,recall@10,0.929917,0.000000,0.929917,0.929917,5,13 21 42 87 100,0.929917,0.929917,0.929917,0.929917,0.929917
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,recall@20,0.966907,0.000000,0.966907,0.966907,5,13 21 42 87 100,0.966907,0.966907,0.966907,0.966907,0.966907
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,hit@5,0.994000,0.000000,0.994000,0.994000,5,13 21 42 87 100,0.994000,0.994000,0.994000,0.994000,0.994000
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,hit@10,0.997000,0.000000,0.997000,0.997000,5,13 21 42 87 100,0.997000,0.997000,0.997000,0.997000,0.997000
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,hit@20,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,hit@50,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,ndcg@100,0.936518,0.000000,0.936518,0.936518,5,13 21 42 87 100,0.936518,0.936518,0.936518,0.936518,0.936518
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,ndcg@50,0.934646,0.000000,0.934646,0.934646,5,13 21 42 87 100,0.934646,0.934646,0.934646,0.934646,0.934646
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,dense,recall@50,0.992067,0.000000,0.992067,0.992067,5,13 21 42 87 100,0.992067,0.992067,0.992067,0.992067,0.992067
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,ndcg@5,0.893604,0.002015,0.890366,0.895119,5,13 21 42 87 100,0.890366,0.894632,0.892912,0.894994,0.895119
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,ndcg@10,0.918238,0.002893,0.914347,0.920724,5,13 21 42 87 100,0.914347,0.919831,0.915952,0.920334,0.920724
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,ndcg@20,0.932978,0.002665,0.928972,0.935462,5,13 21 42 87 100,0.928972,0.934456,0.931585,0.935462,0.934414
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,mrr,0.991575,0.000499,0.990684,0.991823,5,13 21 42 87 100,0.990684,0.991779,0.991806,0.991823,0.991785
